대상물 구분명(참고),대상물명,주소(지번),주소(도로명),주용도명,아파트여부,연면적(㎡),세대수,스프링클러,제연설비,물분무등,관할서,사용승인일,터널여부,등급대상,지상층수,지하층수,자체점검여부
[동별] 개포래미안포레스트,122동,서울특별시 강남구 개포동 656-4,서울특별시 강남구 개포로 264,공동주택,Y,1827.58,65.0,Y,Y,N,강남소방서,20201021.0,N,1급대상,7,3,Y
[동별] 개포래미안포레스트,123동,서울특별시 강남구 개포동 656-4,서울특별시 강남구 개포로 264,공동주택,Y,4633.24,65.0,Y,Y,N,강남소방서,20201021.0,N,1급대상,15,3,Y
[동별] 개포래미안포레스트,124동,서울특별시 강남구 개포동 656-4,서울특별시 강남구 개포로 264,공동주택,Y,22656.04,56.0,Y,Y,N,강남소방서,20201021.0,N,1급대상,34,3,Y
[동별] 개포래미안포레스트,125동,서울특별시 강남구 개포동 656-4,서울특별시 강남구 개포로 264,공동주택,Y,1973.77,65.0,Y,Y,N,강남소방서,20201021.0,N,1급대상,7,3,Y
[동별] 개포래미안포레스트,126동,서울특별시 강남구 개포동 656-4,서울특별시 강남구 개포로 264,공동주택,Y,9647.66,56.0,Y,Y,N,강남소방서,20201021.0,N,1급대상,25,2,Y
[동별] 개포래미안포레스트,127동,서울특별시 강남구 개포동 656-4,서울특별시 강남구 개포로 264,공동주택,Y,6307.84,65.0,Y,Y,N,강남소방서,20201021.0,N,1급대상,21,2,Y
[동별] 개포래미안포레스트,128동,서울특별시 강남구 개포동 656-4,서울특별시 강남구 개포로 264,공동주택,Y,4481.63,56.0,Y,Y,N,강남소방서,20201021.0,N,1급대상,16,3,Y
[동별] 개포래미안포레스트,129동,서울특별시 강남구 개포동 656-4,서울특별시 강남구 개포로 264,공동주택,Y,7145.14,65.0,Y,Y,N,강남소방서,20201021.0,N,1급대상,22,3,Y
[동별] 개포래미안포레스트,130동,서울특별시 강남구 개포동 656-4,서울특별시 강남구 개포로 264,공동주택,Y,6264.65,65.0,Y,Y,N,강남소방서,20201021.0,N,1급대상,19,3,Y
[동별] 개포래미안포레스트,131동,서울특별시 강남구 개포동 656-4,서울특별시 강남구 개포로 264,공동주택,Y,3247.26,65.0,Y,Y,N,강남소방서,20201021.0,N,1급대상,15,3,Y
[동별] 개포래미안포레스트,개포래미안포레스트상가(1~3동),서울특별시 강남구 개포동 1282,서울특별시 강남구 개포로 264,근린생활시설,N,1495.04,0.0,Y,N,N,강남소방서,20200928.0,N,1급대상,1,1,Y
[동별] 개포래미안포레스트,다솔어린이집,서울특별시 강남구 개포동 1282,서울특별시 강남구 개포로 264,노유자시설,N,862.97,0.0,Y,N,N,강남소방서,20200928.0,N,1급대상,2,1,Y
[개황] 대한예수교장로회 개포동교회,대한예수교장로회 개포동교회,서울특별시 강남구 개포동 172-2,서울특별시 강남구 선릉로18길 8,종교시설,N,7577.9,0.0,Y,Y,N,강남소방서,20200609.0,N,2급대상,5,4,Y
[동별] 대한예수교장로회 개포동교회,1,서울특별시 강남구 개포동 172-2,서울특별시 강남구 선릉로18길 8,종교시설,N,7577.9,0.0,Y,Y,N,강남소방서,20200609.0,N,2급대상,5,4,Y
[개황] CCRU오피스텔,CCRU오피스텔,서울특별시 강남구 개포동 1229-6,서울특별시 강남구 논현로 78,복합건축물,N,2100.41,,Y,N,Y,강남소방서,20190801.0,N,2급대상,8,3,Y
[동별] CCRU오피스텔,CCRU 오피스텔,서울특별시 강남구 개포동 1229-6,서울특별시 강남구 논현로 78,복합건축물,N,2100.41,,Y,N,Y,강남소방서,20190801.0,N,2급대상,8,3,Y
[개황] 비버리하임,비버리하임,서울특별시 강남구 개포동 1193-5,서울특별시 강남구 논현로12길 14,공동주택,Y,1057.1,29.0,Y,N,N,강남소방서,20181112.0,N,2급대상,6,0,Y
[동별] 비버리하임,101,서울특별시 강남구 개포동 1193-5,서울특별시 강남구 논현로12길 14,공동주택,Y,527.51,15.0,Y,N,N,강남소방서,20181112.0,N,2급대상,6,0,Y
[동별] 비버리하임,102,서울특별시 강남구 개포동 1193-5,서울특별시 강남구 논현로12길 14,공동주택,Y,529.59,14.0,Y,N,N,강남소방서,20181112.0,N,2급대상,6,0,Y
[개황] 예가풍경채2차,예가풍경채2차,서울특별시 강남구 개포동 1218-12,서울특별시 강남구 개포로24길 32,공동주택,Y,526.04,14.0,Y,N,N,강남소방서,20190213.0,N,2급대상,6,0,Y
[동별] 예가풍경채2차,1,서울특별시 강남구 개포동 1218-12,서울특별시 강남구 개포로24길 32,공동주택,Y,526.04,14.0,Y,N,N,강남소방서,20190213.0,N,2급대상,6,0,Y
[개황] 스카이빌,스카이빌,서울특별시 강남구 개포동 1236-17,서울특별시 강남구 논현로20길 4-17,공동주택,N,659.31,0.0,Y,N,N,강남소방서,20201229.0,N,2급대상,6,0,Y
[동별] 스카이빌,스카이빌,서울특별시 강남구 개포동 1236-17,서울특별시 강남구 논현로20길 4-17,공동주택,N,659.31,0.0,Y,N,N,강남소방서,20201229.0,N,2급대상,6,0,Y
[개황] 예가풍경채3차,예가풍경채3차,서울특별시 강남구 개포동 1224-4,서울특별시 강남구 논현로14길 14,공동주택,Y,453.77,10.0,Y,N,N,강남소방서,20190822.0,N,2급대상,6,0,Y
[동별] 예가풍경채3차,예가풍경채 3차,서울특별시 강남구 개포동 1224-4,서울특별시 강남구 논현로14길 14,공동주택,Y,453.77,10.0,Y,N,N,강남소방서,20190822.0,N,2급대상,6,0,Y
[개황] 강남힐링센터 개포지점,강남힐링센터 개포지점,서울특별시 강남구 개포동 1281-1,서울특별시 강남구 삼성로3길 39,문화및집회시설,N,697.84,0.0,Y,N,N,강남소방서,20190829.0,N,2급대상,1,0,Y
[동별] 강남힐링센터 개포지점,개포힐링센터,서울특별시 강남구 개포동 1281-1,서울특별시 강남구 삼성로3길 39,문화및집회시설,N,697.84,0.0,Y,N,N,강남소방서,20190829.0,N,2급대상,1,0,Y
[개황] 아택서원빌딩,아택서원빌딩,서울특별시 강남구 개포동 1236-18,서울특별시 강남구 논현로20길 4-15,복합건축물,N,828.03,13.0,Y,N,N,강남소방서,20191210.0,N,2급대상,6,1,Y
[동별] 아택서원빌딩,아택서원빌딩,서울특별시 강남구 개포동 1236-18,서울특별시 강남구 논현로20길 4-15,복합건축물,N,828.03,13.0,Y,N,N,강남소방서,20191210.0,N,2급대상,6,1,Y
[개황] 강남드림빌,강남드림빌,서울특별시 강남구 개포동 1057-9,서울특별시 강남구 양재대로 344-27,노유자시설,N,2657.63,0.0,Y,N,N,강남소방서,20191231.0,N,2급대상,4,1,Y
[동별] 강남드림빌,강남드림빌,서울특별시 강남구 개포동 1057-9,서울특별시 강남구 양재대로 344-27,노유자시설,N,2657.63,0.0,Y,N,N,강남소방서,20191231.0,N,2급대상,4,1,Y
[개황] 금종빌딩,금종빌딩,서울특별시 강남구 개포동 1237-3,서울특별시 강남구 논현로20길 12,복합건축물,N,926.91,,Y,N,N,강남소방서,20200225.0,N,2급대상,6,1,Y
[동별] 금종빌딩,금종빌딩,서울특별시 강남구 개포동 1237-3,서울특별시 강남구 논현로20길 12,복합건축물,N,926.91,,Y,N,N,강남소방서,20200225.0,N,2급대상,6,1,Y
[개황] 안트레,안트레,서울특별시 강남구 개포동 1195-2,서울특별시 강남구 논현로12길 9-9,공동주택,N,545.69,0.0,Y,N,N,강남소방서,20200302.0,N,2급대상,6,1,Y
[동별] 안트레,개포동 1195-2건물,서울특별시 강남구 개포동 1195-2,서울특별시 강남구 논현로12길 9-9,공동주택,N,545.69,0.0,Y,N,N,강남소방서,20200302.0,N,2급대상,6,1,Y
[개황] 메이븐빌딩,메이븐빌딩,서울특별시 강남구 개포동 1194-5,서울특별시 강남구 논현로 40,근린생활시설,N,789.04,0.0,Y,N,N,강남소방서,20201224.0,N,2급대상,8,1,Y
[동별] 메이븐빌딩,메이븐빌딩,서울특별시 강남구 개포동 1194-5,서울특별시 강남구 논현로 40,근린생활시설,N,789.04,0.0,Y,N,N,강남소방서,20201224.0,N,2급대상,8,1,Y
[개황] 스타빌,스타빌,서울특별시 강남구 개포동 1166-5,서울특별시 강남구 논현로2길 45,공동주택,N,1121.5,0.0,N,N,N,강남소방서,20201228.0,N,2급대상,6,1,Y
[동별] 스타빌,1,서울특별시 강남구 개포동 1166-5,서울특별시 강남구 논현로2길 45,공동주택,N,560.75,0.0,N,N,N,강남소방서,20201218.0,N,2급대상,6,1,Y
[동별] 스타빌,스타빌,서울특별시 강남구 개포동 1166-5,서울특별시 강남구 논현로2길 45,공동주택,N,560.75,0.0,N,N,N,강남소방서,20201218.0,N,2급대상,6,1,Y
[개황] 예지어린이집,예지어린이집,서울특별시 강남구 개포동 1282-2,서울특별시 강남구 언주로7길 23,노유자시설,N,889.19,0.0,Y,N,N,강남소방서,20210208.0,N,2급대상,3,1,Y
[동별] 예지어린이집,1,서울특별시 강남구 개포동 656-4,서울특별시 강남구 개포로 264,노유자시설,N,889.19,0.0,Y,N,N,강남소방서,20210208.0,N,2급대상,3,1,Y
[개황] 리치포레,리치포레,서울특별시 강남구 개포동 1201-7,서울특별시 강남구 개포로22길 49-5,공동주택,N,509.88,0.0,Y,N,N,강남소방서,20210316.0,N,2급대상,6,0,Y
[동별] 리치포레,전장하건물,서울특별시 강남구 개포동 1201-7,서울특별시 강남구 개포로22길 49-5,공동주택,N,509.88,0.0,Y,N,N,강남소방서,20210316.0,N,2급대상,6,0,Y
[개황] 한별2,한별2,서울특별시 강남구 개포동 1237-7,서울특별시 강남구 논현로20길 20,복합건축물,N,753.56,20.0,Y,N,N,강남소방서,20210415.0,N,2급대상,6,0,Y
[동별] 한별2,한형수외2인건물,서울특별시 강남구 개포동 1237-7,서울특별시 강남구 논현로20길 20,복합건축물,N,753.56,20.0,Y,N,N,강남소방서,20210415.0,N,2급대상,6,0,Y
[개황] 씨앤와이빌,씨앤와이빌,서울특별시 강남구 개포동 1240-8,서울특별시 강남구 개포로15길 3-16,공동주택,N,578.31,0.0,Y,N,N,강남소방서,20210707.0,N,2급대상,6,1,Y
[동별] 씨앤와이빌,씨앤와이빌,서울특별시 강남구 개포동 1240-8,서울특별시 강남구 개포로15길 3-16,공동주택,N,578.31,0.0,Y,N,N,강남소방서,20210707.0,N,2급대상,6,1,Y
[개황] 런던빌 개포,런던빌 개포,서울특별시 강남구 개포동 1194-1,서울특별시 강남구 논현로 48,복합건축물,N,1038.75,0.0,Y,N,N,강남소방서,20211123.0,N,2급대상,8,1,Y
[동별] 런던빌 개포,런던빌 개포,서울특별시 강남구 개포동 1194-1,서울특별시 강남구 논현로 48,복합건축물,N,1038.75,0.0,Y,N,N,강남소방서,20211123.0,N,2급대상,8,1,Y
[개황] 개포더샵트리에,개포더샵트리에,서울특별시 강남구 개포동 651-1,서울특별시 강남구 개포로 311,공동주택,Y,44051.55,232.0,Y,Y,Y,강남소방서,20211201.0,N,2급대상,16,3,Y
[동별] 개포더샵트리에,901동,서울특별시 강남구 개포동 651-1,서울특별시 강남구 개포로 311,공동주택,Y,11017.77,84.0,Y,Y,N,강남소방서,20211201.0,N,2급대상,16,0,Y
[동별] 개포더샵트리에,902동,서울특별시 강남구 개포동 651-1,서울특별시 강남구 개포로 311,공동주택,Y,19923.73,148.0,Y,Y,N,강남소방서,20211201.0,N,2급대상,16,0,Y
[동별] 개포더샵트리에,지하주차장,서울특별시 강남구 개포동 651-1,서울특별시 강남구 개포로 311,공동주택,Y,12358.21,,Y,Y,Y,강남소방서,20211201.0,N,2급대상,0,3,Y
[동별] 개포더샵트리에,"부속건축물(경로당,경비실,관리사무소,기계실 등)",서울특별시 강남구 개포동 651-1,서울특별시 강남구 개포로 311,공동주택,Y,751.84,,N,N,N,강남소방서,,N,2급대상,1,2,Y
[개황] 파인힐레지던스 개포,파인힐레지던스 개포,서울특별시 강남구 개포동 1168-2,서울특별시 강남구 논현로4길 16,공동주택,N,560.68,0.0,Y,N,N,강남소방서,20211125.0,N,2급대상,6,0,Y
[동별] 파인힐레지던스 개포,파인힐레지던스 개포,서울특별시 강남구 개포동 1168-2,서울특별시 강남구 논현로4길 16,공동주택,N,560.68,0.0,Y,N,N,강남소방서,20211125.0,N,2급대상,6,0,Y
[개황] 대고샤인빌,대고샤인빌,서울특별시 강남구 개포동 1175-8,서울특별시 강남구 논현로6길 30-5,복합건축물,N,675.55,0.0,N,N,N,강남소방서,20220629.0,N,2급대상,6,0,Y
[동별] 대고샤인빌,대고산업개발건물,서울특별시 강남구 개포동 1175-8,서울특별시 강남구 논현로6길 30-5,복합건축물,N,675.55,0.0,N,N,N,강남소방서,20220629.0,N,2급대상,6,0,Y
[개황] 개포4복합문화센터,개포4복합문화센터,서울특별시 강남구 개포동 1204,서울특별시 강남구 개포로24길 33,업무시설,N,4323.23,0.0,Y,Y,N,강남소방서,20220905.0,N,2급대상,5,3,Y
[동별] 개포4복합문화센터,개포4복합문화센터,서울특별시 강남구 개포동 1204,서울특별시 강남구 개포로24길 33,업무시설,N,4323.23,0.0,Y,Y,N,강남소방서,20220905.0,N,2급대상,5,3,Y
[개황] 개포자이르네,개포자이르네,서울특별시 강남구 개포동 1283,서울특별시 강남구 언주로7길 6,복합건축물,N,11771.78,0.0,Y,Y,N,강남소방서,20221005.0,N,2급대상,10,4,Y
[동별] 개포자이르네,개포자이르네,서울특별시 강남구 개포동 1283,서울특별시 강남구 언주로7길 6,복합건축물,N,11771.78,0.0,Y,Y,N,강남소방서,20221005.0,N,2급대상,10,4,Y
[개황] 성아빌,성아빌,서울특별시 강남구 개포동 1224-2,서울특별시 강남구 논현로14길 10,복합건축물,N,484.63,0.0,Y,N,N,강남소방서,20221026.0,N,2급대상,6,1,
[동별] 성아빌,성아빌,서울특별시 강남구 개포동 1224-2,서울특별시 강남구 논현로14길 10,복합건축물,N,484.63,0.0,Y,N,N,강남소방서,20221026.0,N,2급대상,6,1,
"[개황] 개포초등학교,개포유치원","개포초등학교,개포유치원",서울특별시 강남구 개포동 188,서울특별시 강남구 삼성로4길 30,복합건축물,N,19239.74,0.0,Y,N,N,강남소방서,20230131.0,N,1급대상,5,1,Y
"[동별] 개포초등학교,개포유치원",개포초등학교,서울특별시 강남구 개포동 188,서울특별시 강남구 삼성로 14,교육연구시설,N,15924.48,0.0,Y,N,N,강남소방서,20230131.0,N,1급대상,5,1,Y
"[동별] 개포초등학교,개포유치원",개포유치원,서울특별시 강남구 개포동 188,서울특별시 강남구 삼성로 14,노유자시설,N,3315.26,0.0,Y,N,N,강남소방서,20230131.0,N,1급대상,4,1,Y
[개황] 개포자이프레지던스(4단지 재건축),개포자이프레지던스(4단지 재건축),서울특별시 강남구 개포동 1284,서울특별시 강남구 삼성로 14,공동주택,Y,641457.75,,Y,Y,N,강남소방서,20230220.0,N,1급대상,35,4,Y
[동별] 개포자이프레지던스(4단지 재건축),401동,서울특별시 강남구 개포동 189,서울특별시 강남구 삼성로 14,공동주택,Y,5516.95,,Y,Y,N,강남소방서,20230220.0,N,1급대상,7,3,Y
[동별] 개포자이프레지던스(4단지 재건축),402동,서울특별시 강남구 개포동 189,서울특별시 강남구 삼성로 14,공동주택,Y,7790.88,,Y,Y,N,강남소방서,,N,1급대상,19,3,Y
[동별] 개포자이프레지던스(4단지 재건축),403동,서울특별시 강남구 개포동 189,서울특별시 강남구 삼성로 14,공동주택,Y,4018.99,,Y,Y,N,강남소방서,,N,1급대상,12,3,Y
[동별] 개포자이프레지던스(4단지 재건축),404동,서울특별시 강남구 개포동 189,서울특별시 강남구 삼성로 14,공동주택,Y,8341.55,,Y,Y,N,강남소방서,,N,1급대상,19,3,Y
[동별] 개포자이프레지던스(4단지 재건축),405동,서울특별시 강남구 개포동 189,서울특별시 강남구 삼성로 14,공동주택,Y,4291.94,,Y,Y,N,강남소방서,,N,1급대상,15,3,Y
[동별] 개포자이프레지던스(4단지 재건축),406동,서울특별시 강남구 개포동 189,서울특별시 강남구 삼성로 14,공동주택,Y,12193.17,,Y,Y,N,강남소방서,,N,1급대상,19,3,Y
[동별] 개포자이프레지던스(4단지 재건축),407동,서울특별시 강남구 개포동 189,서울특별시 강남구 삼성로 14,공동주택,Y,6944.47,,Y,Y,N,강남소방서,,N,1급대상,18,3,Y
[동별] 개포자이프레지던스(4단지 재건축),408동,서울특별시 강남구 개포동 189,서울특별시 강남구 삼성로 14,공동주택,Y,13650.99,,Y,Y,N,강남소방서,,N,1급대상,21,3,Y
[동별] 개포자이프레지던스(4단지 재건축),409동,서울특별시 강남구 개포동 189,서울특별시 강남구 삼성로 14,공동주택,Y,13740.06,,Y,Y,N,강남소방서,,N,1급대상,21,3,Y
[동별] 개포자이프레지던스(4단지 재건축),410동,서울특별시 강남구 개포동 189,서울특별시 강남구 삼성로 14,공동주택,Y,13177.06,,Y,Y,N,강남소방서,,N,1급대상,20,3,Y
[동별] 개포자이프레지던스(4단지 재건축),411동,서울특별시 강남구 개포동 189,서울특별시 강남구 삼성로 14,공동주택,Y,12763.69,,Y,Y,N,강남소방서,,N,1급대상,29,3,Y
[동별] 개포자이프레지던스(4단지 재건축),412동,서울특별시 강남구 개포동 189,서울특별시 강남구 삼성로 14,공동주택,Y,5662.33,,Y,Y,N,강남소방서,,N,1급대상,26,3,Y
[동별] 개포자이프레지던스(4단지 재건축),413동,서울특별시 강남구 개포동 189,서울특별시 강남구 삼성로 14,공동주택,Y,8539.48,,Y,Y,N,강남소방서,,N,1급대상,21,3,Y
[동별] 개포자이프레지던스(4단지 재건축),414동,서울특별시 강남구 개포동 189,서울특별시 강남구 삼성로 14,공동주택,Y,9347.65,,Y,Y,N,강남소방서,,N,1급대상,20,3,Y
[동별] 개포자이프레지던스(4단지 재건축),415동,서울특별시 강남구 개포동 189,서울특별시 강남구 삼성로 14,공동주택,Y,3402.57,,Y,Y,N,강남소방서,,N,1급대상,9,3,Y
[동별] 개포자이프레지던스(4단지 재건축),416동,서울특별시 강남구 개포동 189,서울특별시 강남구 삼성로 14,공동주택,Y,3806.17,,Y,Y,N,강남소방서,,N,1급대상,10,3,Y
[동별] 개포자이프레지던스(4단지 재건축),417동,서울특별시 강남구 개포동 189,서울특별시 강남구 삼성로 14,공동주택,Y,15841.99,,Y,Y,N,강남소방서,,N,1급대상,32,3,Y
[동별] 개포자이프레지던스(4단지 재건축),418동,서울특별시 강남구 개포동 189,서울특별시 강남구 삼성로 14,공동주택,Y,13396.28,,Y,Y,N,강남소방서,,N,1급대상,34,3,Y
[동별] 개포자이프레지던스(4단지 재건축),419동,서울특별시 강남구 개포동 189,서울특별시 강남구 삼성로 14,공동주택,Y,14631.7,,Y,Y,N,강남소방서,,N,1급대상,35,3,Y
[동별] 개포자이프레지던스(4단지 재건축),420동,서울특별시 강남구 개포동 189,서울특별시 강남구 삼성로 14,공동주택,Y,14145.92,,Y,Y,N,강남소방서,,N,1급대상,35,3,Y
[동별] 개포자이프레지던스(4단지 재건축),421동,서울특별시 강남구 개포동 189,서울특별시 강남구 삼성로 14,공동주택,Y,12449.09,,Y,Y,N,강남소방서,,N,1급대상,30,3,Y
[동별] 개포자이프레지던스(4단지 재건축),422동,서울특별시 강남구 개포동 189,서울특별시 강남구 삼성로 14,공동주택,Y,11103.08,,Y,Y,N,강남소방서,,N,1급대상,26,3,Y
[동별] 개포자이프레지던스(4단지 재건축),423동,서울특별시 강남구 개포동 189,서울특별시 강남구 삼성로 14,공동주택,Y,5516.01,,Y,Y,N,강남소방서,,N,1급대상,14,3,Y
[동별] 개포자이프레지던스(4단지 재건축),424동,서울특별시 강남구 개포동 189,서울특별시 강남구 삼성로 14,공동주택,Y,13066.64,,Y,Y,N,강남소방서,,N,1급대상,26,3,Y
[동별] 개포자이프레지던스(4단지 재건축),425동,서울특별시 강남구 개포동 189,서울특별시 강남구 삼성로 14,공동주택,Y,10654.66,,Y,Y,N,강남소방서,,N,1급대상,34,3,Y
[동별] 개포자이프레지던스(4단지 재건축),426동,서울특별시 강남구 개포동 189,서울특별시 강남구 삼성로 14,공동주택,Y,14913.21,,Y,Y,N,강남소방서,,N,1급대상,34,3,Y
[동별] 개포자이프레지던스(4단지 재건축),427동,서울특별시 강남구 개포동 189,서울특별시 강남구 삼성로 14,공동주택,Y,13714.83,,Y,Y,N,강남소방서,,N,1급대상,27,3,Y
[동별] 개포자이프레지던스(4단지 재건축),428동,서울특별시 강남구 개포동 189,서울특별시 강남구 삼성로 14,공동주택,Y,9077.56,,Y,Y,N,강남소방서,,N,1급대상,29,3,Y
[동별] 개포자이프레지던스(4단지 재건축),429동,서울특별시 강남구 개포동 189,서울특별시 강남구 삼성로 14,공동주택,Y,13795.04,,Y,Y,N,강남소방서,,N,1급대상,26,3,Y
[동별] 개포자이프레지던스(4단지 재건축),430동,서울특별시 강남구 개포동 189,서울특별시 강남구 삼성로 14,공동주택,Y,11919.74,,Y,Y,N,강남소방서,,N,1급대상,25,3,Y
[동별] 개포자이프레지던스(4단지 재건축),431동,서울특별시 강남구 개포동 189,서울특별시 강남구 삼성로 14,공동주택,Y,12102.73,,N,N,N,강남소방서,,N,1급대상,25,3,Y
[동별] 개포자이프레지던스(4단지 재건축),432동,서울특별시 강남구 개포동 189,서울특별시 강남구 삼성로 14,공동주택,Y,7667.6,,Y,Y,N,강남소방서,,N,1급대상,12,3,Y
[동별] 개포자이프레지던스(4단지 재건축),433동,서울특별시 강남구 개포동 189,서울특별시 강남구 삼성로 14,공동주택,Y,2882.84,,Y,Y,N,강남소방서,,N,1급대상,7,3,Y
[동별] 개포자이프레지던스(4단지 재건축),434동,서울특별시 강남구 개포동 189,서울특별시 강남구 삼성로 14,공동주택,Y,4949.09,,Y,Y,N,강남소방서,,N,1급대상,17,3,Y
[동별] 개포자이프레지던스(4단지 재건축),435동,서울특별시 강남구 개포동 189,서울특별시 강남구 삼성로 14,공동주택,Y,12728.96,,Y,Y,N,강남소방서,,N,1급대상,25,3,Y
[동별] 개포자이프레지던스(4단지 재건축),지하주차장,서울특별시 강남구 개포동 189,서울특별시 강남구 삼성로 14,공동주택,Y,258803.5,,Y,Y,N,강남소방서,,N,1급대상,0,4,Y
[동별] 개포자이프레지던스(4단지 재건축),부대복리시설,서울특별시 강남구 개포동 189,서울특별시 강남구 삼성로 14,공동주택,Y,17258.08,,Y,Y,N,강남소방서,,N,1급대상,35,2,Y
[동별] 개포자이프레지던스(4단지 재건축),근린생활시설,서울특별시 강남구 개포동 189,서울특별시 강남구 삼성로 14,공동주택,Y,17651.25,,Y,Y,N,강남소방서,,N,1급대상,4,3,Y
[개황] 마커스나인,마커스나인,서울특별시 강남구 개포동 167-9,서울특별시 강남구 선릉로 34,근린생활시설,N,3336.86,0.0,Y,N,N,강남소방서,20230227.0,N,2급대상,8,2,Y
[동별] 마커스나인,우광피앤엠,서울특별시 강남구 개포동 167-9,서울특별시 강남구 선릉로 34,근린생활시설,N,3336.86,0.0,Y,N,N,강남소방서,20230227.0,N,2급대상,8,2,Y
[개황] 더라이트빌딩,더라이트빌딩,서울특별시 강남구 개포동 164-1,서울특별시 강남구 선릉로10길 18-4,복합건축물,N,1337.75,,Y,N,N,강남소방서,20230221.0,N,2급대상,6,2,Y
[동별] 더라이트빌딩,유해권 외 1인 건물,서울특별시 강남구 개포동 164-1,서울특별시 강남구 선릉로10길 18-4,복합건축물,N,1337.75,,Y,N,N,강남소방서,20230221.0,N,2급대상,6,2,Y
[개황] 개포리치빌,개포리치빌,서울특별시 강남구 개포동 171-8,서울특별시 강남구 선릉로14길 23,공동주택,Y,646.11,18.0,Y,N,N,강남소방서,20230912.0,N,2급대상,6,0,Y
[동별] 개포리치빌,개포리치빌,서울특별시 강남구 개포동 171-8,서울특별시 강남구 선릉로14길 23,공동주택,Y,646.11,18.0,Y,N,N,강남소방서,20230821.0,N,2급대상,6,0,Y
[개황] 디에이치퍼스티어아이파크(구.개포주공1단지),디에이치퍼스티어아이파크(구.개포주공1단지),서울특별시 강남구 개포동 660-1,서울특별시 강남구 개포로 310,공동주택,Y,1306740.88,0.0,Y,Y,Y,강남소방서,20231129.0,N,1급대상,35,4,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),101동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,19310.29,,Y,Y,N,강남소방서,20231128.0,N,1급대상,35,4,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),102동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,8291.01,,Y,Y,N,강남소방서,20231128.0,N,1급대상,35,4,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),103동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,18094.98,,Y,Y,N,강남소방서,20231128.0,N,1급대상,33,4,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),104동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,18903.18,,Y,Y,N,강남소방서,20231128.0,N,1급대상,32,4,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),105동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,6756.9,,Y,Y,N,강남소방서,20231128.0,N,1급대상,16,2,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),106동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,6756.9,,Y,Y,N,강남소방서,20231128.0,N,1급대상,13,2,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),107동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,4628.23,,Y,Y,N,강남소방서,20231128.0,N,1급대상,15,2,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),108동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,4776.3,,Y,Y,N,강남소방서,20231128.0,N,1급대상,11,2,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),109동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,6057.64,,Y,Y,N,강남소방서,20231128.0,N,1급대상,19,2,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),110동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,9067.26,,Y,Y,N,강남소방서,20231128.0,N,1급대상,19,2,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),111동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,9102.47,,Y,Y,N,강남소방서,20231128.0,N,1급대상,21,2,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),112동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,13976.99,,Y,Y,N,강남소방서,20231128.0,N,1급대상,21,2,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),113동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,9293.58,,Y,Y,N,강남소방서,,N,1급대상,21,2,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),114동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,5676.24,,Y,Y,N,강남소방서,20231128.0,N,1급대상,11,2,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),115동,서울특별시 강남구 개포동  660-1,서울특별시 강남구 개포로 310,공동주택,Y,10541.24,,Y,Y,N,강남소방서,20231128.0,N,1급대상,24,2,Y
[동별] 디에이치퍼스티어아이파크(구.개포주공1단지),116동, ,  ,공동주택,Y,10635.55,,Y,Y,N,강남소방서,20231128.0,N,1급대상,24,2,Y
